Chandra6539 wrote a review Aug 2016,40,"Hyderabad - New Delhi
Domestic
Premium Economy","Hyderabad - New Delhi
Domestic
Premium Economy","Hyderabad - New Delhi
Domestic
Premium Economy",Premium airline for comfortable fly,"If its official travel, I prefer Vistara for its premium economy class. It has good leg room and seats are comfortable. I liked the on-flight food much. Customer service is also good."
dvrahul wrote a review Aug 2016,50,"Mumbai - Goa
Domestic
Economy","Mumbai - Goa
Domestic
Economy","Mumbai - Goa
Domestic
Economy",Refreshing change!!,"After hearing so much about new Tata-Singapore airline venture, i decided to fly the new Vistara to Goa. After my first flight, i must say, they have won me over with their no-nonsense and efficient customer service approach.

Booking was done through a travel aggregator portal. On-line check-in was seamless. if you are an iPhone user, you get a boarding pass option for the wallet on your phone (I don't know if any other Indian airline company has this option. It is so convenient and cost effective and saves paper)

Airport reps were of pleasing personality and efficient. baggage drop was quick. planing process was systematic and once in the plane, the crew were welcoming and helpful. Captain's welcome was warm with flight weather and ETA communicated to all flyers.

Food was a sandwich, cookie, mango beverage - decent at best. cannot complain. crew was quick to disburse snacks and clearance as well.

Seat was comfortable. legroom was just right (i'm 6 feet tall). The magazine content was mediocre say when compared to Jet wings of Jet airways. I would like to see better content.

Overall, an excellent FULL-SERVICE airline. will definitely fly again."
mustusb wrote a review Aug 2016,20,"Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy",The most horrible experience ever.,"Vistara being a JV between the Tata's and SIA, I had very high expectations.

But I was shocked to note the level of service before the flight.

First, my flight from Bombay to Goa was cancelled and they informed me only 2 days prior to ETD. The shocking bit was I had to make several calls to their customer service to convince them to put us on another airline on the same departure date, given that I had back to back hotel and flight bookings.

On my return from Goa, when we reached the airport, I was once again shocked to note that they had suspended our ticket! The reason being that the ticket was booked on an international credit card. We had to wait till their Delhi office could unblock the tickets after verifying my credit card!

That was not the end of our plight! The flight was delayed by an hour!

I have given Vistara 2 stars as the flying and in flight experience was great. Their level of pre flight services is horrible.

I will try never to fly Vistara again and would not recommend this airline to anyone. If you still want to fly Vistara, do so at your own risk.

Mustafa."
Nigel T wrote a review Aug 2016,40,"Bengaluru - New Delhi
Domestic
Premium Economy","Bengaluru - New Delhi
Domestic
Premium Economy","Bengaluru - New Delhi
Domestic
Premium Economy",Nice airline,"As a new c carrier, tied closely to SQ, Vitara offers a lot of promise. The planes, A320 are nice, clean, quiet and efficient. I think that whilst this is a nice carrier, it still has a way to go to settle into its niche. For considerably less, Indigo offers almost the same level of experience for the average traveller, on similar aircraft. Would I fly them again? Yes, although I would also look to other carriers as well."
Travel1me wrote a review Aug 2016,50,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Fantastic airline,Fantastic airline. From check in to lounge to seats. Everything is great. I am a gold member and got lounge access. The lounge in Delhi T3 terminal is like a 5 star hotel.
Basekickedin wrote a review Aug 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",A very pleasant experience,I traveled a few months back but i still remember and cherish the experience even after traveling economy. I reached the airport 4-5 hours early and asked if we could reschedule for an earlier flight imagine my surprise when they said i could just for INR 200 wow. The flight and air hostess were very pleasant and helpful. The in house food was also very good. Looking forward to flying with them again.
Saurav Roy wrote a review Aug 2016,40,"Mumbai - Bagdogra
Domestic
Economy","Mumbai - Bagdogra
Domestic
Economy","Mumbai - Bagdogra
Domestic
Economy",Awesome Experience at economical price,"I flew Vistara with my family and it was an amazing experience. The staff were courteous and very helpful.

We had a connecting flight and had to change the flights in Delhi. The vistara staff helped and guided us through the airport and the queue to ensure that we boarded the plan on time with minimal trouble.

The food on the flight was good too."
Priyanka J wrote a review Aug 2016,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Best Domestic Flight Ever,"I have flew first from this flight from New Delhi to Pune and was quite impressed with the service they give from the checkin ,cabin crew,boarding till food everything was great.
I must say they serve the best food among the rest airline i flew.
But the one disappointment is the time boundation as they do not fly often from from delhi or from pune."
travellerC1256XV wrote a review Aug 2016,50,"Mumbai - Goa
Domestic
Economy","Mumbai - Goa
Domestic
Economy","Mumbai - Goa
Domestic
Economy",Travellers Choice,"Vistara is a more developed version of Kingfisher Airlines. It has very good leg space unlike international airlines. The meal is served limited, but it is OK to treat yourself on a flight with a delightful meal.

The airhostess were welcoming. It take off from Terminal 2 which is more convenient rather than a crowded airport."
Nima-Anand wrote a review Aug 2016,50,"Bengaluru - Mumbai
Domestic
Economy","Bengaluru - Mumbai
Domestic
Economy","Bengaluru - Mumbai
Domestic
Economy",Expand yours imaginations,One of the newest venture with good facilities and attitude towards passengers. I can recall the launch of Kingfisher in Bangalore but I feel they are more robust and sound in their approach of expansion plan and selecting the route. It was a good short flight packed with good experience and the best attitude you can experience for the flying staff. I hope they will maintain the same spirit and attitude for the time to come
ashishmahesheka wrote a review Aug 2016,50,"Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy",Best domestic flight,"Flew Vistara from goa to mumbai two days back. flight was very clean, better leg space than other domestic flights, food served was hot and good. very comfortable and convenient."
Surpreet K wrote a review Aug 2016,50,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",Excellent experience,"Staff from checkin, cabin crew, and other ground personnel, were extremely polite. This comes as a refreshing change after so many other carriers where passenger comfort is the last thing.
They have a young fleet which is maintained good.
Overall good experience; will definitely fly again."
AkshdeepBawa wrote a review Aug 2016,50,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Excellent service,"Being a foodie,my review of Vistara is a little partial due to the wonderful food they served in economy class.Beside the food,the crew were polite and helpful and service was prompt.The boarding too was hassle free and made easy."
Mohit D wrote a review Aug 2016,50,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",The best airline in India at this time,"I have traveled Vistara number of time now, and undoubtedly i will say it is the best airline available in India for domestic travel. the service is amazing, the food is always good, the flight is always on time. what else can one ask for. In fact have recommended it to a lot of people and everyone has one word to define the experience that is amazing."
sangeetasrivastava wrote a review Aug 2016,40,"Lucknow - New Delhi
Domestic
Economy","Lucknow - New Delhi
Domestic
Economy","Lucknow - New Delhi
Domestic
Economy",Comfortable and good service,Very convenient flight. Neat and clean interiors. Sufficient leg space. Good seat belt. Nice food. Comfortable boarding system. Nice crew. Recommended for travel.
Abhik D wrote a review Aug 2016,50,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Great Experience,"Great Experience. Nice leg place even in economy seats, The on air foods were nice and warm. Good hospitality. Maintained good time through out the complete procedure.

Value for money."
MathiliB wrote a review Aug 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",First Class Domestic Flying Experience,"Despite being a new entrant, Vistara scores highly on the comfort factor.
The first time I travelled, I got a real 'Bawa' feel; but the second I third time, I just loved it. It's a combination of the best attribute of Jet Airways & AI. Good Food, Neat & tidy, loved the way they've changed the design of the food tray, such that it doesn't hurt the leg. Lots of legroom and very very comfy. I loved flying with them.
They've got a Freq Flyer program as well. I'd like to explore the premium economy concept in future."
SanjaySe wrote a review Aug 2016,50,"New Delhi - Ahmedabad
Domestic","New Delhi - Ahmedabad
Domestic","New Delhi - Ahmedabad
Domestic","Food, Service and the flight","Traveled to Ahmadabad from New Delhi late last year. The whole experience was amazing,flight departed on time, in flight service including food was excellent. will fly again given an opportunity."
tusharanand1 wrote a review Aug 2016,50,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",mumbai,hey all. this was my first trip in vistara . the flight is very good and comfortable . the PE seats are also good as well as premier class. the quality of food is very god and fresh. the staff is very polite. really like vistara.
Anil1050 wrote a review Aug 2016,40,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Comfortable with full leg space flight,"I traveled by Vistara for first time about an year ago. The entire experience was a charm. But this time my experience was different. Vistara experience was no more different.
Every thing was same except for the personalised attention of the ground as well as crew staff.
Hope it will not deteriorate."
SumanKumar1 wrote a review Aug 2016,40,"Bengaluru - Mumbai
Domestic
Economy","Bengaluru - Mumbai
Domestic
Economy","Bengaluru - Mumbai
Domestic
Economy",loved the food,Loved the food in comparision with other airlines. The presentation & the pkg of the food was good. Overall a good airline. Just travelled once so cant write much abut it.
Larissa412 wrote a review Aug 2016,40,"Mumbai - Goa
Domestic
Economy","Mumbai - Goa
Domestic
Economy","Mumbai - Goa
Domestic
Economy",Convenient,Very convenient and cheap flight. Good service from the crew. The snack served was good. This flight takes off from Terminal 2 at Mumbai International airport
Ankit1106 wrote a review Aug 2016,40,"New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy",Comfort is the key!,"Refreshing Economy flight service, apt leg space, helpful and smiling team, good food and comfortable seats! Vistara has taken care of all the major needs of travellers in the Economy Zone. As a frequent traveller with Indigo, this came as a refreshing surprise. Way to go if they maintain their standards"
tyagirakg wrote a review Aug 2016,40,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",Flying with Vistara,"This was my first experience with Vistara and I really enjoy this. The staff, service and food was excellent. Over all a very good experience."
